IdNalazistaLit;OpisNalazista;OznKoord;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
112304;poluotok Pelješac, vrh Ilija, zapadno od planinarske kuće, oko 400 m2 velika sastojina (Dalmacija);xy.94307;Fraxinus ornus L.;xy.94307;553981.1446;4762090.6259;NULL
105798;Otok Veliki Brijun (Brioni): područje Vela Straža, slabo nagnut obronak od dna ispona s istočne strane prema vrhu ispona (Brijuni, Istra);xy.94169;Fraxinus ornus L.;xy.94169;283511.7896;4978236.1799;NULL
162740;otok Bobara (Cavtatski otoci, Cavtat, južna Dalmacija);xy.94171;Fraxinus ornus L.;xy.94171;637606.8723;4717712.1151;NULL
105925;otok Vis, lokalitet Jorlovica u širem području Huma: nadmorska visina oko 350 m, ekspoz. NE, jako kamenita podloga okružena vapnenačkim točilima, snimka velika oko 200 m2 (otok Vis, srednja Dalmacija);xy.94207;Fraxinus ornus L.;xy.94207;468412.6279;4765494.1133;NULL
194638;Otok Vis: Jorlovica u širem području Huma, strmo nagnut, sjeveroistoku izložen, vrlo kamenit obronak u pojasu brdskih vinograda (srednja Dalmacija);xy.94207;Fraxinus ornus L.;xy.94207;468412.6279;4765494.1133;NULL
105941;šire područje Orebića na poluotoku Pelješcu: snimka na području vrha Ilija, velika oko 150 m2, razvijena na vrlo kamenitoj i gotovo ravnoj površini (vrh Sv. Ilija, poluotok Pelješac, južna Dalmacija);xy.94212;Fraxinus ornus L.;xy.94212;553724.1514;4762032.2285;NULL
105959;šire područje Orebića na poluotoku Pelješcu: podnožje strmih obronaka u sjevernom dijelu šireg područja Orebića, snimka velika oko 100 m2 (poluotok Pelješac, južna Dalmacija);xy.94213;Fraxinus ornus L.;xy.94213;555432.6597;4761183.8750;NULL
105196;Orlovača, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94139;Fraxinus ornus L.;xy.94139;536753.0275;4828061.2013;NULL
105197;Gorčina, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94140;Fraxinus ornus L.;xy.94140;535948.6522;4826206.9752;NULL
105198;Vrandolac, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (Vran Dolac, planina Kamešnica, Dalmatinska Zagora);xy.94141;Fraxinus ornus L.;xy.94141;531185.5117;4828768.6681;NULL
105199;Kuki, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94142;Fraxinus ornus L.;xy.94142;528247.7672;4828985.7053;NULL
105739;Otok Veliki Brijun (Brioni): područje istočno od naselja, slabo nagnut obronak izložen prema sjeverozapadu (Brijuni, Istra);xy.94167;Fraxinus ornus L.;xy.94167;284667.0602;4978807.1762;NULL
105765;Otok Veliki Brijun (Brioni): područje Vela Straža, slabo nagnut obronak na dnu ispona s istočne strane (Brijuni, Istra);xy.94169;Fraxinus ornus L.;xy.94169;283511.7896;4978236.1799;NULL
105189;Seline, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94132;Fraxinus ornus L.;xy.94132;531143.3823;4830311.2465;NULL
105190;Jasenovina, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94133;Fraxinus ornus L.;xy.94133;530885.4474;4831530.7633;NULL
105191;Torine, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94134;Fraxinus ornus L.;xy.94134;530120.2609;4831847.5539;NULL
105192;Crnopolje, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94135;Fraxinus ornus L.;xy.94135;532272.5319;4832042.6362;NULL
105193;Alanjska Kosa, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94136;Fraxinus ornus L.;xy.94136;531690.6452;4829554.4501;NULL
105194;Tarabnik, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94137;Fraxinus ornus L.;xy.94137;532482.4040;4828162.3178;NULL
104076;Nevistina stijena, 1 vegetacijska snimka (Biokovo, srednja Dalmacija);xy.94111;Fraxinus ornus L.;xy.94111;536313.0463;4803480.4769;NULL
105184;Plazibat, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94127;Fraxinus ornus L.;xy.94127;529450.6807;4830925.7582;NULL
105185;Pleća, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94128;Fraxinus ornus L.;xy.94128;528551.0416;4831548.9442;NULL
105186;Varadin, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94129;Fraxinus ornus L.;xy.94129;528543.2413;4832389.9924;NULL
105187;Jelinak, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94130;Fraxinus ornus L.;xy.94130;528022.9269;4830764.5726;NULL
105188;Čajer, dolina Tijarica, Cetinska krajina, južni obronci Kamešnice - Tovarnica (planina Kamešnica, Dalmatinska Zagora);xy.94131;Fraxinus ornus L.;xy.94131;529336.4806;4829806.9478;NULL
102979;Obronci Malog Koštila, nadmorska visina 420 m, nagib 25%, ekspozicija 0, obraslost oko 80%, tlo dublje, veličina snimke 300 m2, vapnenačka podloga (Malo Koštilo, otok Brač, srednja Dalmacija);xy.94058;Fraxinus ornus L.;xy.94058;509995.8482;4792696.4433;NULL
103038;sastojina u kanjonu jednog potočića sjeverno od Dobrinja, a koji predstavlja jedan od pritoka Dobrinjskog potoka (Dobrinj, otok Krk, kvarnerski otoci, Kvarner);xy.94061;Fraxinus ornus L.;xy.94061;350505.2816;5001046.4286;NULL
103610;Ovčje polje, u 1 vegetacijskoj snimki (Biokovo, srednja Dalmacija);xy.94092;Fraxinus ornus L.;xy.94092;537062.4748;4804621.8379;NULL
103731;Borovac, u 1 vegetacijskoj snimki (Biokovo, srednja Dalmacija);xy.94095;Fraxinus ornus L.;xy.94095;535836.9743;4804417.9131;NULL
103989;Borovik, u 1 vegetacijskoj snimki (Biokovo, srednja Dalmacija);xy.94105;Fraxinus ornus L.;xy.94105;541190.0765;4802464.9053;NULL
104017;Pakline, u 2 vegetacijske snimke (Biokovo, srednja Dalmacija);xy.94107;Fraxinus ornus L.;xy.94107;536724.2452;4803995.0095;NULL
173402;Samoborsko gorje (središnja Hrvatska);xy.93518;Fraxinus ornus L.;xy.93518;429999.3144;5070681.1902;NULL
173426;Samoborsko gorje (središnja Hrvatska);xy.93518;Fraxinus ornus L.;xy.93518;429999.3144;5070681.1902;NULL
187492;Samoborsko gorje (središnja Hrvatska);xy.93518;Fraxinus ornus L.;xy.93518;429999.3144;5070681.1902;NULL
102933;Obronci Vidove gore pod samim vrhom, ekspozicija NW, nadm. Visina 740 m, tlo skeletno, pokrovnost 40-50%, prosječna visina borova oko 4 m, veličina snimka 300 m2, šuma u području Stipo-Salvietum (Vidova gora, otok Brač, srednja Dalmacija);xy.94056;Fraxinus ornus L.;xy.94056;509453.8184;4793417.1320;NULL
102935;Obronci Vidove gore pod samim vrhom, ekspozicija NW, nadm. Visina 740 m, tlo skeletno, pokrovnost 40-50%, prosječna visina borova oko 4 m, veličina snimka 300 m2, šuma u području Stipo-Salvietum (Vidova gora, otok Brač, srednja Dalmacija);xy.94056;Fraxinus ornus L.;xy.94056;509453.8184;4793417.1320;NULL
102975;Obronci Malog Koštila, nadmorska visina 420 m, nagib 25%, ekspozicija 0, obraslost oko 80%, tlo dublje, veličina snimke 300 m2, vapnenačka podloga (Malo Koštilo, otok Brač, srednja Dalmacija);xy.94058;Fraxinus ornus L.;xy.94058;509995.8482;4792696.4433;NULL
248311;Park prirode Medvednica (Zagrebačka gora, sjeverozapadna Hrvatska). As. Festuco drymeiae-Abietetum. Nadmorska visina 800-1033 m. Unosioc: K. Vugrek Petljak;xy.93400;Fraxinus ornus L.;xy.93400;459588.0290;5084844.7593;NULL
98623;Brestova, Učka, sjeveroistočna Istra, 50 mnv, E exp, 5° nagib, vegetacijska snimka površine 10 m2 (poluotok Istra);xy.93413;Fraxinus ornus L.;xy.93413;320921.4814;5002883.2403;NULL
145332;Strahinščica (Strahinjščica, Hrvatsko zagorje);xy.93504;Fraxinus ornus L.;xy.93504;453595.1449;5116514.7482;NULL
162743;Strahinjščica, Dedek, južni obronci (Hrvatsko zagorje);xy.93504;Fraxinus ornus L.;xy.93504;453595.1449;5116514.7482;NULL
173401;Strahinščica (Strahinjščica, Strahinčica, središnja Hrvatska);xy.93504;Fraxinus ornus L.;xy.93504;453595.1449;5116514.7482;NULL
173425;Strahinščica (Strahinjščica, Strahinčica, središnja Hrvatska);xy.93504;Fraxinus ornus L.;xy.93504;453595.1449;5116514.7482;NULL
272396;Oko Čučerja (naselje Čučerje), istočni dio Medvednice (Park prirode Medvednica, PP Medvednica, Zagrebačka gora).;xy.93187;Fraxinus ornus L.;xy.93187;465644.7843;5085168.9114;NULL
91336;Lipova Kosa, planina Psunj, jugozapadna Slavonija;xy.93196;Fraxinus ornus L.;xy.93196;563357.0399;5026231.8650;NULL
91335;Okučansko pogorje, planina Psunj, jugozapadna Slavonija (Okučani);xy.93197;Fraxinus ornus L.;xy.93197;556605.0960;5015219.6095;NULL
262948;Otok Goli otok (Kvarner, kvarnerski otoci, Hrvatsko primorje), hortikulturno ozelenjavanje, dendroflora umjetnih šuma i parkova. Unositelj: K. Vugrek Petljak;xy.93231;Fraxinus ornus L.;xy.93231;367354.3700;4968210.4409;NULL
89715;planina Kozjak - od prijevoja Malačka iznad Kaštel Starog do Klisa (Kaštel Stari, Klis, srednja Dalmacija);xy.93263;Fraxinus ornus L.;xy.93263;493087.9843;4825063.7216;NULL
173310;Medvednica (Zagrebačka gora, sjeverozapadna Hrvatska);xy.93400;Fraxinus ornus L.;xy.93400;459588.0290;5084844.7593;NULL
51648;otok Lastovo (južna Dalmacija);xy.93098;Fraxinus ornus L.;xy.93098;530927.4276;4734908.9218;NULL
111937;Rupići (okolica Šibenika, sjeverna Dalmacija);xy.93108;Fraxinus ornus L.;xy.93108;455836.7760;4846124.1537;NULL
151651;Baranja, istočna Hrvatska;xy.93122;Fraxinus ornus L.;xy.93122;673270.5381;5068131.5732;NULL
53133;otok Mljet (južna Dalmacija);xy.93143;Fraxinus ornus L.;xy.93143;584304.9265;4734835.6800;NULL
162774;otok Mljet (južna Dalmacija);xy.93143;Fraxinus ornus L.;xy.93143;584304.9265;4734835.6800;NULL
188580;Otok Mljet (južna Dalmacija);xy.93143;Fraxinus ornus L.;xy.93143;584304.9265;4734835.6800;NULL
162168;Istra;xy.93064;Fraxinus ornus L.;xy.93064;298300.6444;5008834.4699;NULL
175378;Lanterna, dio sastojine s lijeve strane ceste za nudistički kamp (Istra);xy.93064;Fraxinus ornus L.;xy.93064;298300.6444;5008834.4699;NULL
175379;Lanterna, sastojine ispod hotela "Lanterna" (Istra);xy.93064;Fraxinus ornus L.;xy.93064;298300.6444;5008834.4699;NULL
175380;Lanterna, sastojine uz samu morsku obalu (Istra);xy.93064;Fraxinus ornus L.;xy.93064;298300.6444;5008834.4699;NULL
111929;Jadrija (okolica Šibenika, sjeverna Dalmacija);xy.93072;Fraxinus ornus L.;xy.93072;447051.9218;4843096.8028;NULL
111930;Zablaće (okolica Šibenika, sjeverna Dalmacija);xy.93073;Fraxinus ornus L.;xy.93073;449202.7274;4841025.6193;NULL
194785;Dubrovački otok Lokrum: srednje nagnut, istoku izložen obronak uz donji istočni put Portoč-Skalica, nedaleko Portoča (južna Dalmacija);xy.92740;Fraxinus ornus L.;xy.92740;632966.7879;4722097.5176;NULL
194804;Dubrovački otok Lokrum: uz donji istočni put Portoč-Skalica, nedaleko Portoča, nešto dalje prema sjeveru (južna Dalmacija);xy.92740;Fraxinus ornus L.;xy.92740;632966.7879;4722097.5176;NULL
194842;Dubrovački otok Lokrum: obronak uz donji istočni put Portoč-Skalica, nedaleko Portoča, dalje prema sjeveroistoku (južna Dalmacija);xy.92740;Fraxinus ornus L.;xy.92740;632966.7879;4722097.5176;NULL
189312;Zagreb, Zelengaj (središnja Hrvatska);xy.92904;Fraxinus ornus L.;xy.92904;458354.7831;5076696.9623;NULL
189519;Zagreb, Zelengaj (središnja Hrvatska);xy.92904;Fraxinus ornus L.;xy.92904;458354.7831;5076696.9623;NULL
111931;Solaris (hotelsko naselje Solaris, okolica Šibenika, sjeverna Dalmacija);xy.93062;Fraxinus ornus L.;xy.93062;450433.9013;4839755.1912;NULL
83762;područje "Žajni", okolica grada Krka, s desne strane ceste Krk - Glavotok, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92281;Fraxinus ornus L.;xy.92281;346864.9005;4989728.0278;NULL
83777;područje "Dražini", okolica mjesta Vrbnik, otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92284;Fraxinus ornus L.;xy.92284;355760.3520;4993920.9992;NULL
61496;Draga južno Šišlavice (Šišlavica, otok Dugi otok, sjeverna Dalmacija);xy.92340;Fraxinus ornus L.;xy.92340;382736.4009;4874807.8104;NULL
86225;Gračina (otok Dugi otok, sjeverna Dalmacija);xy.92349;Fraxinus ornus L.;xy.92349;387580.5777;4866974.2762;NULL
84896;područje "Zamestinjak", okolica mjesta Vrbnik, otok Krk, Kvarner (vegetacijska snimka površine 150 m2);xy.92445;Fraxinus ornus L.;xy.92445;356280.5290;4993649.2474;NULL
86698;područje "Kijac" kod Njivica (Njivice, otok Krk, Kvarner);xy.92643;Fraxinus ornus L.;xy.92643;345483.4244;5003111.5123;NULL
83436;rt Črnika, zapadno od grada Krka, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92255;Fraxinus ornus L.;xy.92255;346703.6705;4988369.4203;NULL
83618;područje "Gromače" - "Skalnice", južno od mjesta Garica, živica uz put "Skalnica" - "Mislučajnica", otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92267;Fraxinus ornus L.;xy.92267;351253.2667;4995043.0049;NULL
83658;područje "Zamestinjak", šira okolica mjesta Vrbnik, s desne strane ceste Vrbnik - Krk,  otok Krk, Kvarner (vegetacijska snimka površine 10 m2);xy.92268;Fraxinus ornus L.;xy.92268;356818.5353;4993152.0742;NULL
83706;područje "Nazabrdi", šira okolica mjesta Vrbnik, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92272;Fraxinus ornus L.;xy.92272;355474.4302;4994147.3914;NULL
103081;na području šume Bombače kod Dobrinja (Bombača, Dobrinj, otok Krk, kvarnerski otoci, Kvarner);xy.92275;Fraxinus ornus L.;xy.92275;350807.7735;5000257.4806;NULL
83734;područje "Umejka", okolica mjesta Šilo, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92277;Fraxinus ornus L.;xy.92277;354671.4407;5001607.3634;NULL
83273;Vrbnik, područje "Črišnjica" - živica uz rub hrpe kamenja na sredini napuštene oranice, otok Krk, Kvarner (vegetacijska snimka površine 100m2);xy.92236;Fraxinus ornus L.;xy.92236;355476.3216;4994249.3983;NULL
83284;područje "Kapelica", Vrbničko polje, uz cestu Vrbnik - Šilo, otok Krk, Kvarner (vegetacijska snimka površine 50 m2);xy.92237;Fraxinus ornus L.;xy.92237;355167.7788;4994119.0631;NULL
83642;područje "Kapelica", Vrbničko polje, uz cestu Vrbnik - Šilo (južni nagib ceste), otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92237;Fraxinus ornus L.;xy.92237;355167.7788;4994119.0631;NULL
83307;Omišljansko jezero (Jezero) - živica na rubu pašnjaka, otok Krk, Kvarner (vegetacijska snimka površine 50 m2);xy.92243;Fraxinus ornus L.;xy.92243;348228.0095;5004479.1666;NULL
83348;Omišljansko jezero (Jezero) - živica na rubu oranice, otok Krk, Kvarner (vegetacijska snimka površine 50 m2);xy.92243;Fraxinus ornus L.;xy.92243;348228.0095;5004479.1666;NULL
83413;uvala Valbiska - zapadna obala, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92253;Fraxinus ornus L.;xy.92253;341952.0691;4989368.8541;NULL
83101;Vrbnički Hlam (Hlam, Mali Hlam) - sjeveroistočne padine, jugoistočno od mjesta Vrbnik, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92229;Fraxinus ornus L.;xy.92229;356931.8351;4991924.4745;NULL
83129;Vrbnički Hlam (Hlam, Mali Hlam) - zapadne padine, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92231;Fraxinus ornus L.;xy.92231;356240.7076;4991393.0618;NULL
83150;šumsko područje "Kričevno", sjeverozapadni rub Bašćanske kotline, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92232;Fraxinus ornus L.;xy.92232;357197.1211;4986966.5443;NULL
83184;Kričanovska glava - ispod okomitih stijena, šumsko područje "Kričevno", sjeverozapadni rub Bašćanske kotline, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92232;Fraxinus ornus L.;xy.92232;357197.1211;4986966.5443;NULL
83209;šumsko područje "Bojno", jugoistočno od brda Vrbnički Hlam (Hlam, Mali Hlam), otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92233;Fraxinus ornus L.;xy.92233;356967.0535;4990154.1011;NULL
83234;duboka uvala podno mjesta Dobrinj, otok Krk, Kvarner (vegetacijska snimka);xy.92234;Fraxinus ornus L.;xy.92234;351137.0058;5000747.5810;NULL
82984;područje "Bombača", okolica mjesta Dobrinj, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92223;Fraxinus ornus L.;xy.92223;351004.1126;5000001.7296;NULL
83001;šumsko područje "Karmine", zapadno od sela Soline - lijeva strana šumskog puta koji se odvaja od ceste, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92224;Fraxinus ornus L.;xy.92224;350847.1550;5002540.7213;NULL
83033;šumsko područje "Žgani", Omišljansko jezero (Jezero), otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92225;Fraxinus ornus L.;xy.92225;348603.9369;5004574.2291;NULL
83053;Glavotok - iza samostana, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92226;Fraxinus ornus L.;xy.92226;337404.3407;4996619.4398;50.0000
251310;Glavotok-samostan Glavotok, otok Krk, Kvarner. Unosioc: K. Vugrek Petljak.;xy.92226;Fraxinus ornus L.;xy.92226;337404.3407;4996619.4398;50.0000
83074;uvala (luka) Torkul, jugozapadno od sela Škrbčići (Skrbčići), otok Krk, Kvarner (vegetacijska snimka površine 400 m2);xy.92227;Fraxinus ornus L.;xy.92227;340204.2919;4991529.2067;NULL
82859;područje "Potsunčin", između mjesta Vrbnik i mjesta Kampeje (Kampelje), otok Krk, Kvarner (vegetacijska snimka površine 400 m2);xy.92217;Fraxinus ornus L.;xy.92217;352654.9344;4993536.3907;NULL
82877;područje "Kutonjin", šira okolica mjesta Vrbnik, s desne strane ceste Krk - Vrbnik, otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92218;Fraxinus ornus L.;xy.92218;354049.3369;4991637.7604;NULL
82897;područje "Brajdin", Risika, otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92219;Fraxinus ornus L.;xy.92219;353389.0300;4998271.7649;NULL
82916;šumsko područje "Karmine", jugozapadno od sela Soline, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92220;Fraxinus ornus L.;xy.92220;350977.8001;5002249.1729;NULL
83020;Ponikve (Ponikva), otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92221;Fraxinus ornus L.;xy.92221;347362.8449;4994570.9129;NULL
82966;područje "Gradec", iznad desne obale potoka Vretenica, zapadno od sela Paprata, otok Krk, Kvarner (vegetacijska snimka površine 500 m2);xy.92222;Fraxinus ornus L.;xy.92222;352859.4182;4997226.1483;NULL
82698;šuma "Žgani", jugoistočno od jezera Omišljansko jezero (Jezero), otok Krk, Kvarner (vegetacijska snimka površine 1000 m2);xy.92211;Fraxinus ornus L.;xy.92211;348947.8082;5004720.9088;NULL
82792;šumsko područje "Vindorsko", donji tok potoka Vretenica, Vrbničko polje, otok Krk, Kvarner (vegetacijska snimka površine 300 m2);xy.92212;Fraxinus ornus L.;xy.92212;354775.1755;4994041.3074;NULL
82780;šumsko područje "Ogreni", okolica mjesta Dobrinj, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92213;Fraxinus ornus L.;xy.92213;350701.5585;5000194.4242;NULL
82766;područje "Umejka", Šilo - šira okolica, otok Krk, Kvarner (vegetacijska snimka površine 400 m2);xy.92214;Fraxinus ornus L.;xy.92214;354276.2097;5002034.8746;NULL
82805;plato iznad sela Hlapa, s desne strane ceste Gostinjac - Klimno, otok Krk, Kvarner (vegetacijska snimka površine 200 m2);xy.92215;Fraxinus ornus L.;xy.92215;352275.8914;5001577.8012;NULL
82848;šumsko područje "Kričevno", Bašćanska kotlina, otok Krk, Kvarner (vegetacijska snimka površine 400 m2);xy.92216;Fraxinus ornus L.;xy.92216;360143.7456;4984234.9067;NULL
85523;poluotok Skudeljni (južna padina) - iznad žala "Javno", otok Krk, Kvarner (vegetacijska snimka površine 100 m2);xy.92167;Fraxinus ornus L.;xy.92167;355457.2434;4996888.8388;NULL
82376;područje Dundo, na jugoistočnoj strani, sjeverozapadno od početka zaštićenog kompleksa, veg. snimka cca 300 m2, cca 80 mnm., gustoća pokrova sloja drveća 100%, visina drveća cca 10 m (otok Rab, Kvarner);xy.92190;Fraxinus ornus L.;xy.92190;357841.2829;4959678.5973;NULL
82398;područje Dundo, na jugoistočnoj strani, sjeverozapadno od početka zaštićenog kompleksa, veg. snimka cca 200 m2, cca 90 mnm., gustoća pokrova sloja drveća 100%, visina drveća 8-10 m (otok Rab, Kvarner);xy.92191;Fraxinus ornus L.;xy.92191;357871.0593;4959720.0651;NULL
82421;područje Dundo, na granici prema Kalifrontu, veg. snimka 150 m2, cca 85 mnm., gustoća pokrova sloja drveća 90%, visina drveća 5-6 m (Kalifront, otok Rab, Kvarner);xy.92192;Fraxinus ornus L.;xy.92192;357610.5854;4960134.0339;NULL
82456;područje Kalifront, veg. snimka 100 m2, 30 mnm., nagib 2°, jugozapadna ekspozicija, gustoća pokrova sloja drveća 85%, visina drveća 3-4 m (Kalifront, otok Rab, Kvarner);xy.92194;Fraxinus ornus L.;xy.92194;355497.9834;4962425.9196;NULL
